Unnamed: 0.1.1,link,total_claps,total_responses,total_claps_scaled,total_responses_scaled,score
188,https://medium.com/swlh/dont-do-what-you-love-the-work-worth-doing-is-painful-195aa55f0acc,1600,15,0.020830277248056327,0.022156573116691287,0.02136079559551031
1138,https://medium.com/med-matters/10-of-my-favorite-writers-on-medium-ac6b481c5d94,1600,15,0.020830277248056327,0.022156573116691287,0.02136079559551031
966,https://medium.com/storiusmag/your-draft-isnt-perfect-publish-it-anyway-fd74ecc70368,1600,15,0.020830277248056327,0.022156573116691287,0.02136079559551031
325,https://writingcooperative.com/25-lessons-ive-learned-after-100-posts-25-000-new-email-subscribers-5abadc43726e,1700,13,0.022663928414258468,0.019202363367799114,0.02127930239567473
58,https://medium.com/the-writers-sanctuary-pub/in-the-beginning-the-struggle-for-the-first-sentence-5cb986a72f05,1700,13,0.022663928414258468,0.019202363367799114,0.02127930239567473
653,https://medium.com/@ZachJPayne/writing-is-damn-hard-work-c134fc425746,1700,13,0.022663928414258468,0.019202363367799114,0.02127930239567473
1384,https://medium.com/the-understanding-project/life-is-not-a-journey-21861fafe312,1700,13,0.022663928414258468,0.019202363367799114,0.02127930239567473
379,https://medium.com/the-everyday-writer/to-the-man-who-stole-my-work-958311f5777f,1700,13,0.022663928414258468,0.019202363367799114,0.02127930239567473
931,https://writingcooperative.com/you-can-write-fiction-on-medium-and-get-paid-for-it-f795816bc35a,1700,13,0.022663928414258468,0.019202363367799114,0.02127930239567473
762,https://medium.com/swlh/we-always-have-more-options-than-we-think-2cde7593243,1800,11,0.02449757958046061,0.016248153618906944,0.02119780919583914
338,https://medium.com/the-junction/my-muse-ce08bd685727,1800,11,0.02449757958046061,0.016248153618906944,0.02119780919583914
815,https://medium.com/jun-wu-blog/writing-is-my-bridge-d37dbcf9cb1d,1800,11,0.02449757958046061,0.016248153618906944,0.02119780919583914
1,https://medium.com/copywriting-secrets/12-books-that-will-make-you-a-better-writer-cf73504b6fc5,1800,11,0.02449757958046061,0.016248153618906944,0.02119780919583914
124,https://medium.com/better-humans/how-to-overcome-writing-stagnation-by-designing-your-own-30-day-challenge-10fe201099d,1800,11,0.02449757958046061,0.016248153618906944,0.02119780919583914
1223,https://medium.com/@mattyouth/the-art-of-not-dying-19a82204a996,1950,8,0.027248056329763827,0.011816838995568686,0.021075569396085767
652,https://medium.com/the-book-mechanic/become-a-better-writer-blog-every-day-on-paper-4dde0e2dcf1,2000,7,0.028164881912864894,0.0103397341211226,0.02103482279616798
