link,total_claps,total_responses,total_claps_scaled,total_responses_scaled,score
https://medium.com/skilluped/the-3-most-important-skills-to-learn-now-to-thrive-in-2019-be7a29bb16bf,21000,49,0.07118329214675304,0.026119402985074626,0.053157736482081684
https://medium.com/personal-growth/sprezzatura-the-art-of-making-difficult-things-look-simple-55d0441c5cd,17500,82,0.059318845148627626,0.04371002132196162,0.05307531561796122
https://psiloveyou.xyz/advice-from-a-33-year-old-who-wants-you-to-stop-worrying-so-much-6fe722fb23d1,19400,62,0.06575954494761001,0.03304904051172708,0.052675343173256825
https://medium.com/personal-growth/the-most-important-asset-you-have-but-are-afraid-to-use-8cdd0f2ee2ae,18100,74,0.06135275034830628,0.039445628997867806,0.05258990180813089
https://medium.com/personal-growth/the-two-types-of-relationship-we-form-and-which-is-better-26339f572e7f,16700,87,0.0566069715490561,0.04637526652452025,0.05251428953924176
https://medium.com/@benjaminhardy/4-steps-to-getting-anything-you-want-in-life-90f93052157f,21000,44,0.07118329214675304,0.023454157782516,0.052091638401058224
https://medium.com/personal-growth/youll-seriously-regret-these-life-choices-forever-and-how-to-avoid-it-f516fd8c2ec9,20000,53,0.06779345014728863,0.028251599147121536,0.051976709747221794
https://medium.com/the-post-grad-survival-guide/how-i-write-and-publish-so-damn-much-d264fb2a8f1e,14700,103,0.04982728755012729,0.054904051172707885,0.051857992999159525
https://medium.com/accelerated-intelligence/studies-show-that-people-who-have-high-integrative-complexity-are-more-likely-to-be-successful-443480e8930c,18500,66,0.06270868714809202,0.03518123667377398,0.05169770695836482
https://medium.com/personal-growth/this-is-how-to-age-with-elegance-40350f24ba88,16500,85,0.05592900314916322,0.0453091684434968,0.051681069266896654
https://medium.com/personal-growth/the-spotlight-effect-why-no-one-else-remembers-what-you-did-feb3ba8dbfc0,19300,58,0.06542056074766356,0.03091684434968017,0.051619074188470206
https://medium.com/personal-growth/why-we-are-feeling-lonelier-than-ever-ffdb9083b2c4,15100,98,0.051183224349913056,0.05223880597014925,0.05160545699800753
https://artplusmarketing.com/how-to-suck-less-at-things-42f96fd2e7d7,19700,53,0.06677649754744931,0.028251599147121536,0.0513665381873182
https://medium.com/@RyanHoliday/what-nobody-told-you-about-finding-mentors-b9c1e8037868,17300,75,0.058640876748734735,0.03997867803837953,0.051175997264592654
https://medium.com/the-mission/mental-models-how-to-train-your-brain-to-think-in-new-ways-ad538ca9052c,20000,49,0.06779345014728863,0.026119402985074626,0.05112383128240303
https://medium.com/swlh/should-you-walk-out-of-that-bad-meeting-even-if-its-rude-fa2caefda6a3,18900,57,0.06406462394787779,0.03038379530916844,0.05059229249239405
